,price_expectations,expected_returns,returns_variance,risk_aversion,optimal_shares
0,"{'AXP': 138.74000549316406, 'AMGN': 226.3500061035156, 'AAPL': 123.63999938964844, 'BA': 220.1499938964844, 'CAT': 220.07000732421875, 'CSCO': 45.31999969482422, 'CVX': 101.79759979248048, 'GS': 325.95001220703125, 'HD': 259.0299987792969, 'HON': 203.92999267578125, 'IBM': 120.33999633789062, 'INTC': 61.880001068115234, 'JNJ': 161.36990356445312, 'KO': 49.560001373291016, 'JPM': 149.32000732421875, 'MCD': 207.6699981689453, 'MMM': 175.9199981689453, 'MRK': 73.06999969482422, 'MSFT': 235.8000030517578, 'NKE': 135.8800048828125, 'PG': 124.2699966430664, 'TRV': 147.47000122070312, 'UNH': 335.44500732421875, 'CRM': 219.2400054931641, 'VZ': 55.61000061035156, 'V': 216.3999938964844, 'WBA': 48.320098876953125, 'WMT': 131.42999267578125, 'DIS': 192.46310424804688, 'DOW': 60.93999862670898}","{'AXP': 0, 'AMGN': 0, 'AAPL': 0, 'BA': 0, 'CAT': 0, 'CSCO': 0, 'CVX': 0, 'GS': 0, 'HD': 0, 'HON': 0, 'IBM': 0, 'INTC': 0, 'JNJ': 0, 'KO': 0, 'JPM': 0, 'MCD': 0, 'MMM': 0, 'MRK': 0, 'MSFT': 0, 'NKE': 0, 'PG': 0, 'TRV': 0, 'UNH': 0, 'CRM': 0, 'VZ': 0, 'V': 0, 'WBA': 0, 'WMT': 0, 'DIS': 0, 'DOW': 0}","{'AXP': 1, 'AMGN': 1, 'AAPL': 1, 'BA': 1, 'CAT': 1, 'CSCO': 1, 'CVX': 1, 'GS': 1, 'HD': 1, 'HON': 1, 'IBM': 1, 'INTC': 1, 'JNJ': 1, 'KO': 1, 'JPM': 1, 'MCD': 1, 'MMM': 1, 'MRK': 1, 'MSFT': 1, 'NKE': 1, 'PG': 1, 'TRV': 1, 'UNH': 1, 'CRM': 1, 'VZ': 1, 'V': 1, 'WBA': 1, 'WMT': 1, 'DIS': 1, 'DOW': 1}","{'AXP': 0, 'AMGN': 0, 'AAPL': 0, 'BA': 0, 'CAT': 0, 'CSCO': 0, 'CVX': 0, 'GS': 0, 'HD': 0, 'HON': 0, 'IBM': 0, 'INTC': 0, 'JNJ': 0, 'KO': 0, 'JPM': 0, 'MCD': 0, 'MMM': 0, 'MRK': 0, 'MSFT': 0, 'NKE': 0, 'PG': 0, 'TRV': 0, 'UNH': 0, 'CRM': 0, 'VZ': 0, 'V': 0, 'WBA': 0, 'WMT': 0, 'DIS': 0, 'DOW': 0}","{'AXP': 0, 'AMGN': 0, 'AAPL': 0, 'BA': 0, 'CAT': 0, 'CSCO': 0, 'CVX': 0, 'GS': 0, 'HD': 0, 'HON': 0, 'IBM': 0, 'INTC': 0, 'JNJ': 0, 'KO': 0, 'JPM': 0, 'MCD': 0, 'MMM': 0, 'MRK': 0, 'MSFT': 0, 'NKE': 0, 'PG': 0, 'TRV': 0, 'UNH': 0, 'CRM': 0, 'VZ': 0, 'V': 0, 'WBA': 0, 'WMT': 0, 'DIS': 0, 'DOW': 0}"
1,"{'AXP': 138.74000549316406, 'AMGN': 226.3500061035156, 'AAPL': 123.63999938964844, 'BA': 220.1499938964844, 'CAT': 220.07000732421875, 'CSCO': 45.31999969482422, 'CVX': 101.79759979248048, 'GS': 325.95001220703125, 'HD': 259.0299987792969, 'HON': 203.92999267578125, 'IBM': 120.33999633789062, 'INTC': 61.880001068115234, 'JNJ': 161.36990356445312, 'KO': 49.560001373291016, 'JPM': 149.32000732421875, 'MCD': 207.6699981689453, 'MMM': 175.9199981689453, 'MRK': 73.06999969482422, 'MSFT': 235.8000030517578, 'NKE': 135.8800048828125, 'PG': 124.2699966430664, 'TRV': 147.47000122070312, 'UNH': 335.44500732421875, 'CRM': 219.2400054931641, 'VZ': 55.61000061035156, 'V': 216.3999938964844, 'WBA': 48.320098876953125, 'WMT': 131.42999267578125, 'DIS': 192.46310424804688, 'DOW': 60.93999862670898}","{'AXP': 0, 'AMGN': 0, 'AAPL': 0, 'BA': 0, 'CAT': 0, 'CSCO': 0, 'CVX': 0, 'GS': 0, 'HD': 0, 'HON': 0, 'IBM': 0, 'INTC': 0, 'JNJ': 0, 'KO': 0, 'JPM': 0, 'MCD': 0, 'MMM': 0, 'MRK': 0, 'MSFT': 0, 'NKE': 0, 'PG': 0, 'TRV': 0, 'UNH': 0, 'CRM': 0, 'VZ': 0, 'V': 0, 'WBA': 0, 'WMT': 0, 'DIS': 0, 'DOW': 0}","{'AXP': 1, 'AMGN': 1, 'AAPL': 1, 'BA': 1, 'CAT': 1, 'CSCO': 1, 'CVX': 1, 'GS': 1, 'HD': 1, 'HON': 1, 'IBM': 1, 'INTC': 1, 'JNJ': 1, 'KO': 1, 'JPM': 1, 'MCD': 1, 'MMM': 1, 'MRK': 1, 'MSFT': 1, 'NKE': 1, 'PG': 1, 'TRV': 1, 'UNH': 1, 'CRM': 1, 'VZ': 1, 'V': 1, 'WBA': 1, 'WMT': 1, 'DIS': 1, 'DOW': 1}","{'AXP': 0, 'AMGN': 0, 'AAPL': 0, 'BA': 0, 'CAT': 0, 'CSCO': 0, 'CVX': 0, 'GS': 0, 'HD': 0, 'HON': 0, 'IBM': 0, 'INTC': 0, 'JNJ': 0, 'KO': 0, 'JPM': 0, 'MCD': 0, 'MMM': 0, 'MRK': 0, 'MSFT': 0, 'NKE': 0, 'PG': 0, 'TRV': 0, 'UNH': 0, 'CRM': 0, 'VZ': 0, 'V': 0, 'WBA': 0, 'WMT': 0, 'DIS': 0, 'DOW': 0}","{'AXP': 0, 'AMGN': 0, 'AAPL': 0, 'BA': 0, 'CAT': 0, 'CSCO': 0, 'CVX': 0, 'GS': 0, 'HD': 0, 'HON': 0, 'IBM': 0, 'INTC': 0, 'JNJ': 0, 'KO': 0, 'JPM': 0, 'MCD': 0, 'MMM': 0, 'MRK': 0, 'MSFT': 0, 'NKE': 0, 'PG': 0, 'TRV': 0, 'UNH': 0, 'CRM': 0, 'VZ': 0, 'V': 0, 'WBA': 0, 'WMT': 0, 'DIS': 0, 'DOW': 0}"
2,"{'AXP': 138.69929223903208, 'AMGN': 226.43143261177957, 'AAPL': 123.65436834353471, 'BA': 220.1859199355627, 'CAT': 220.09634797010182, 'CSCO': 45.31281521788108, 'CVX': 101.77942299272709, 'GS': 326.0003035456332, 'HD': 259.03958051812947, 'HON': 204.0449516155967, 'IBM': 120.27293878351294, 'INTC': 61.865631200638305, 'JNJ': 161.33903150890094, 'KO': 49.58395023882857, 'JPM': 149.36790505529387, 'MCD': 207.6925126971481, 'MMM': 176.00279140883526, 'MRK': 73.11310838366435, 'MSFT': 235.78802770539838, 'NKE': 135.89916470611507, 'PG': 124.35382041321984, 'TRV': 147.60172272193165, 'UNH': 335.9275805278041, 'CRM': 219.15378811548382, 'VZ': 55.586050831223346, 'V': 216.39520668143072, 'WBA': 48.30570525611906, 'WMT': 131.45873423791642, 'DIS': 192.34658854974833, 'DOW': 61.038190437158015}","{'AXP': 0.1292849148133257, 'AMGN': -0.25856982962667985, 'AAPL': -0.04562860470748831, 'BA': -0.11408311619510414, 'CAT': -0.08364470567943272, 'CSCO': 0.022814302353737048, 'CVX': 0.05772041704349817, 'GS': -0.15970011647618776, 'HD': -0.030426806089280944, 'HON': -0.365052046512659, 'IBM': 0.21294122491917733, 'INTC': 0.045631505814085926, 'JNJ': 0.0980341944478198, 'KO': -0.07604960858353849, 'JPM': -0.15209921716706276, 'MCD': -0.0714948712112573, 'MMM': -0.262909885110048, 'MRK': -0.13689161633564595, 'MSFT': 0.03802770539837752, 'NKE': -0.06084200775211457, 'PG': -0.26618233336220953, 'TRV': -0.4182815505292865, 'UNH': -1.532410927274043, 'CRM': 0.2737832326713203, 'VZ': 0.07605250969014321, 'V': 0.015201798618221574, 'WBA': 0.045706934585858505, 'WMT': -0.09126881384139551, 'DIS': 0.3699955321702646, 'DOW': -0.3118080369630718}","{'AXP': 1.0009686862496188, 'AMGN': 1.005872782776417, 'AAPL': 1.002358081946919, 'BA': 1.002218251042482, 'CAT': 1.004732798269952, 'CSCO': 1.000544105669595, 'CVX': 0.9916801950847258, 'GS': 1.0045530997978016, 'HD': 1.0005052373727863, 'HON': 1.0039764866972143, 'IBM': 0.9940530437520108, 'INTC': 1.0001496165384676, 'JNJ': 0.9974906907244767, 'KO': 1.0075219105729105, 'JPM': 1.00203911962963, 'MCD': 1.0026862625167094, 'MMM': 1.0062101038933973, 'MRK': 1.0042981367830164, 'MSFT': 0.9986184663092074, 'NKE': 1.0016317224309939, 'PG': 1.0079911272870619, 'TRV': 1.0126181954156248, 'UNH': 1.018419940873288, 'CRM': 0.9928682000594896, 'VZ': 0.9976294494995146, 'V': 0.9998133201109273, 'WBA': 0.9948221353616071, 'WMT': 1.0011620339692646, 'DIS': 0.989676098962371, 'DOW': 1.013529693380184}","{'AXP': 1.0295006162389155, 'AMGN': 0.7823817440088106, 'AAPL': 0.9011394956030253, 'BA': 0.8592131968251658, 'CAT': 0.8773639299178455, 'CSCO': 0.9473591408755301, 'CVX': 0.9728059820794933, 'GS': 0.8333751492313718, 'HD': 0.9110114311677647, 'HON': 0.7340102602732697, 'IBM': 1.1047644790124833, 'INTC': 0.9638397548198714, 'JNJ': 1.0039506405746645, 'KO': 0.8820131451252579, 'JPM': 0.8375719576043843, 'MCD': 0.8848249634111965, 'MMM': 0.7802858986556576, 'MRK': 0.8460969588902194, 'MSFT': 0.9582842773199953, 'NKE': 0.8914719206019983, 'PG': 0.7787130190993766, 'TRV': 0.7120048736876712, 'UNH': 0.43748521183510086, 'CRM': 1.1668031247184099, 'VZ': 0.9867255623951943, 'V': 0.9419853863983477, 'WBA': 0.9638951871543845, 'WMT': 0.8727459911157599, 'DIS': 1.2805145725358364, 'DOW': 0.7574258161846698}","{'AXP': 1, 'AMGN': 0, 'AAPL': 0, 'BA': 0, 'CAT': 0, 'CSCO': 0, 'CVX': 0, 'GS': 0, 'HD': 0, 'HON': 0, 'IBM': 1, 'INTC': 0, 'JNJ': 0, 'KO': 0, 'JPM': 0, 'MCD': 0, 'MMM': 0, 'MRK': 0, 'MSFT': 0, 'NKE': 0, 'PG': 0, 'TRV': 0, 'UNH': 0, 'CRM': 2, 'VZ': 0, 'V': 0, 'WBA': 0, 'WMT': 0, 'DIS': 2, 'DOW': 0}"
3,"{'AXP': 138.58141425034214, 'AMGN': 226.7338016481792, 'AAPL': 123.70426838970498, 'BA': 220.31196059861, 'CAT': 220.25303199746094, 'CSCO': 45.290000915527344, 'CVX': 101.93877340104522, 'GS': 326.2535720295129, 'HD': 259.07000732421875, 'HON': 204.41000366210935, 'IBM': 120.1038585731429, 'INTC': 61.81999969482422, 'JNJ': 161.26130185241158, 'KO': 49.66280914088138, 'JPM': 149.52000427246094, 'MCD': 207.79578299685758, 'MMM': 176.28176819917925, 'MRK': 73.25, 'MSFT': 235.75950596811896, 'NKE': 135.9600067138672, 'PG': 124.6540085629087, 'TRV': 148.0755458389214, 'UNH': 337.734449579405, 'CRM': 219.0199201098131, 'VZ': 55.5099983215332, 'V': 216.3800048828125, 'WBA': 48.27371175415715, 'WMT': 131.5500030517578, 'DIS': 192.05553855005314, 'DOW': 61.34999847412109}","{'AXP': -0.03622270221856638, 'AMGN': -0.1390844130300195, 'AAPL': -0.013563965478226692, 'BA': -0.03797119874428745, 'CAT': -0.23193641922767938, 'CSCO': 0.0, 'CVX': -0.6893085641454064, 'GS': -0.29712641888619373, 'HD': 0.0, 'HON': 0.0, 'IBM': -0.13928068366838886, 'INTC': 0.0, 'JNJ': -0.0644770750857333, 'KO': -0.008920913459171231, 'JPM': 0.0, 'MCD': -0.10090289635533622, 'MMM': -0.0510204692805587, 'MRK': 0.0, 'MSFT': -0.03018620869002575, 'NKE': 0.0, 'PG': -0.10798549453004114, 'TRV': -0.1763722847760505, 'UNH': -0.8715419738355195, 'CRM': -0.4443009053159699, 'VZ': 0.0, 'V': 0.0, 'WBA': -0.04354701529220506, 'WMT': 0.0, 'DIS': -0.25069159591313905, 'DOW': 0.0}","{'AXP': 1.0026433965729857, 'AMGN': 1.004157078617897, 'AAPL': 1.001395288025913, 'BA': 1.0012837224327236, 'CAT': 1.0056803619827968, 'CSCO': 1.0010347391863301, 'CVX': 1.0146596824798852, 'GS': 1.005003784804398, 'HD': 1.00018019953016, 'HON': 1.000267217893035, 'IBM': 1.0017302777865436, 'INTC': 1.0010843596564376, 'JNJ': 1.0002869446095022, 'KO': 1.0034839109490563, 'JPM': 1.0000023887371585, 'MCD': 1.002729144150694, 'MMM': 1.002979893400674, 'MRK': 1.0003706395389755, 'MSFT': 0.9996621568578634, 'NKE': 1.0004907961417147, 'PG': 1.0049658044763303, 'TRV': 1.008058809283354, 'UNH': 1.0136274859161634, 'CRM': 1.0027405136253307, 'VZ': 1.000245472538727, 'V': 0.9999692147520755, 'WBA': 1.000401773290151, 'WMT': 0.9998494125760681, 'DIS': 0.9994267561655586, 'DOW': 1.0022148204232622}","{'AXP': 0.9072225814203125, 'AMGN': 0.8448573889460362, 'AAPL': 0.9222185550007411, 'BA': 0.906085637255622, 'CAT': 0.7954942242630472, 'CSCO': 0.9314350196041454, 'CVX': 0.6177133634977213, 'GS': 0.7641478946554152, 'HD': 0.9314350196041454, 'HON': 0.9314350196041454, 'IBM': 0.8447465846875507, 'INTC': 0.9314350196041454, 'JNJ': 0.8891929519777091, 'KO': 0.9253528222500026, 'JPM': 0.9314350196041454, 'MCD': 0.8669800283861557, 'MMM': 0.8976896271309531, 'MRK': 0.9314350196041454, 'MSFT': 0.9111697817159886, 'NKE': 0.9314350196041454, 'PG': 0.8627892212693968, 'TRV': 0.8243157142496451, 'UNH': 0.5672068136198812, 'CRM': 0.7017217976834204, 'VZ': 0.9314350196041454, 'V': 0.9314350196041454, 'WBA': 0.9024789699854254, 'WMT': 0.9314350196041454, 'DIS': 0.7862154411143834, 'DOW': 0.9314350196041454}","{'AXP': 0, 'AMGN': 0, 'AAPL': 0, 'BA': 0, 'CAT': 0, 'CSCO': 0, 'CVX': 0, 'GS': 0, 'HD': 0, 'HON': 0, 'IBM': 0, 'INTC': 0, 'JNJ': 0, 'KO': 0, 'JPM': 0, 'MCD': 0, 'MMM': 0, 'MRK': 0, 'MSFT': 0, 'NKE': 0, 'PG': 0, 'TRV': 0, 'UNH': 0, 'CRM': 0, 'VZ': 0, 'V': 0, 'WBA': 0, 'WMT': 0, 'DIS': 0, 'DOW': 0}"
4,"{'AXP': 138.2909291393829, 'AMGN': 226.39195876895838, 'AAPL': 123.58545505990018, 'BA': 220.25528484921685, 'CAT': 219.96710222764779, 'CSCO': 45.236353631217995, 'CVX': 102.3297065753093, 'GS': 325.8450493614446, 'HD': 259.0294969812371, 'HON': 204.4452374362366, 'IBM': 120.18822116583061, 'INTC': 61.740142724657105, 'JNJ': 161.36738824569255, 'KO': 49.535349454034574, 'JPM': 149.5575488415874, 'MCD': 207.68014708281123, 'MMM': 176.005150732955, 'MRK': 73.25635237053888, 'MSFT': 235.9301126371027, 'NKE': 135.90642671132863, 'PG': 124.56545587357141, 'TRV': 147.69980149755423, 'UNH': 337.11314067954345, 'CRM': 219.697158933928, 'VZ': 55.47750878023076, 'V': 216.38310808467628, 'WBA': 48.352248922772645, 'WMT': 131.5931095124027, 'DIS': 192.8911884585274, 'DOW': 61.289779647098875}","{'AXP': -0.31309934793722505, 'AMGN': -0.5854322178525422, 'AAPL': -0.1323772952830211, 'BA': -0.19450443933041583, 'CAT': -0.7465979947213555, 'CSCO': -0.053647284309349175, 'CVX': 0.3291180336235442, 'GS': -0.9661122778143181, 'HD': -0.040510342981633585, 'HON': 0.03523377412724926, 'IBM': 0.12822360723684767, 'INTC': -0.07985697016711413, 'JNJ': 0.10519552797839538, 'KO': -0.13638060030597643, 'JPM': 0.0375445691264531, 'MCD': -0.3492171352552589, 'MMM': -0.3544728853105994, 'MRK': 0.006352370538877494, 'MSFT': 0.15034350449596445, 'NKE': -0.05358000253855266, 'PG': -0.33852949472402827, 'TRV': -0.7260520145706266, 'UNH': -2.40174750327418, 'CRM': 0.487596232885636, 'VZ': -0.03248954130244641, 'V': 0.003103201863780214, 'WBA': 0.09225060123944218, 'WMT': 0.04310646064487855, 'DIS': 0.6720322710033031, 'DOW': -0.060218827022211485}","{'AXP': 1.0060674977835105, 'AMGN': 1.007598390134506, 'AAPL': 1.0030239813187647, 'BA': 1.0026970185588904, 'CAT': 1.0099852450876972, 'CSCO': 1.0031474316235232, 'CVX': 0.9913968639463719, 'GS': 1.0087134972761949, 'HD': 1.0004479318794024, 'HON': 0.9998556726900041, 'IBM': 0.9966651927783874, 'INTC': 1.0033995183667157, 'JNJ': 0.998114855104788, 'KO': 1.007848333929712, 'JPM': 0.999499653094645, 'MCD': 1.0050001620200897, 'MMM': 1.0059041170578074, 'MRK': 1.0001045197146536, 'MSFT': 0.9982590046134464, 'NKE': 1.0011565704267402, 'PG': 1.0084288558535617, 'TRV': 1.0146713742471403, 'UNH': 1.0219348028063366, 'CRM': 0.9939975018574497, 'VZ': 1.001355136968376, 'V': 0.9999482287115972, 'WBA': 0.9945412954928325, 'WMT': 0.999231841623963, 'DIS': 0.9904191708614765, 'DOW': 1.0036268192614866}","{'AXP': 0.9313895534571127, 'AMGN': 0.9313895534571127, 'AAPL': 0.9313895534571127, 'BA': 0.9313895534571127, 'CAT': 0.9313895534571127, 'CSCO': 0.9313895534571127, 'CVX': 0.9313895534571127, 'GS': 0.9313895534571127, 'HD': 0.9313895534571127, 'HON': 0.9313895534571127, 'IBM': 0.9313895534571127, 'INTC': 0.9313895534571127, 'JNJ': 0.9313895534571127, 'KO': 0.9313895534571127, 'JPM': 0.9313895534571127, 'MCD': 0.9313895534571127, 'MMM': 0.9313895534571127, 'MRK': 0.9313895534571127, 'MSFT': 0.9313895534571127, 'NKE': 0.9313895534571127, 'PG': 0.9313895534571127, 'TRV': 0.9313895534571127, 'UNH': 0.9313895534571127, 'CRM': 0.9313895534571127, 'VZ': 0.9313895534571127, 'V': 0.9313895534571127, 'WBA': 0.9313895534571127, 'WMT': 0.9313895534571127, 'DIS': 0.9313895534571127, 'DOW': 0.9313895534571127}","{'AXP': 0, 'AMGN': 0, 'AAPL': 0, 'BA': 0, 'CAT': 0, 'CSCO': 0, 'CVX': 3, 'GS': 0, 'HD': 0, 'HON': 0, 'IBM': 1, 'INTC': 0, 'JNJ': 1, 'KO': 0, 'JPM': 0, 'MCD': 0, 'MMM': 0, 'MRK': 0, 'MSFT': 1, 'NKE': 0, 'PG': 0, 'TRV': 0, 'UNH': 0, 'CRM': 5, 'VZ': 0, 'V': 0, 'WBA': 0, 'WMT': 0, 'DIS': 7, 'DOW': 0}"
5,"{'AXP': 138.28542211336804, 'AMGN': 226.32853793959006, 'AAPL': 123.58545407115572, 'BA': 220.2552829440767, 'CAT': 219.87456307620522, 'CSCO': 45.236353345786924, 'CVX': 103.11946595128995, 'GS': 325.71332907939836, 'HD': 259.0294966542603, 'HON': 204.4452368050551, 'IBM': 120.30347278616071, 'INTC': 61.74014232707031, 'JNJ': 161.40168726256087, 'KO': 49.535348384641686, 'JPM': 149.55754872299386, 'MCD': 207.64436089838685, 'MMM': 175.98343562368402, 'MRK': 73.2563520905298, 'MSFT': 235.93011360083725, 'NKE': 135.90642623069016, 'PG': 124.52715755620353, 'TRV': 147.62942977293983, 'UNH': 336.697465061029, 'CRM': 219.80624324310125, 'VZ': 55.477508752909756, 'V': 216.3831081398228, 'WBA': 48.37541417878988, 'WMT': 131.5931095711859, 'DIS': 192.89119296112935, 'DOW': 61.2897785376461}","{'AXP': -0.3118021413318104, 'AMGN': -0.5704743530195913, 'AAPL': -0.13237828402748164, 'BA': -0.19450634447056814, 'CAT': -0.7247712433236586, 'CSCO': -0.053647569740419954, 'CVX': 0.14277652859661316, 'GS': -0.9350430655731543, 'HD': -0.04051066995845076, 'HON': 0.0352331429457422, 'IBM': 0.10103168450888234, 'INTC': -0.07985736775390961, 'JNJ': 0.09710373832461983, 'KO': -0.13638166969886356, 'JPM': 0.03754445053291988, 'MCD': -0.34077721139510686, 'MMM': -0.3493530447757962, 'MRK': 0.0063520905298020125, 'MSFT': 0.1503444682305144, 'NKE': -0.05358048317702924, 'PG': -0.3294973751396668, 'TRV': -0.709456044971347, 'UNH': -2.3036989398537457, 'CRM': 0.461861434601218, 'VZ': -0.032489568623446985, 'V': 0.003103257010309335, 'WBA': 0.08678563329860367, 'WMT': 0.04310651942807908, 'DIS': 0.6720367736052424, 'DOW': -0.06021993647498647}","{'AXP': 1.0057203676440483, 'AMGN': 1.0068427730780212, 'AAPL': 1.002847427499774, 'BA': 1.0025107107315665, 'CAT': 1.0089403781371238, 'CSCO': 1.002992049832919, 'CVX': 0.9993382866211503, 'GS': 1.0077672134730233, 'HD': 1.0004209002483118, 'HON': 0.9998156030093149, 'IBM': 0.9978339545281976, 'INTC': 1.0032366676857105, 'JNJ': 0.9984367224576255, 'KO': 1.007378473353072, 'JPM': 0.9994992964149828, 'MCD': 1.0045063702638128, 'MMM': 1.005409482722, 'MRK': 1.0000489362084948, 'MSFT': 0.9983522193264088, 'NKE': 1.0010829290744399, 'PG': 1.0075335588250534, 'TRV': 1.0132436341631652, 'UNH': 1.0192159869474142, 'CRM': 0.9947915464614308, 'VZ': 1.0013182957531153, 'V': 0.9999528459228451, 'WBA': 0.9953341358694073, 'WMT': 0.9992544214075298, 'DIS': 0.99093926374197, 'DOW': 1.0032943091281135}","{'AXP': 0.9312698236018242, 'AMGN': 0.9312698236018242, 'AAPL': 0.9312698236018242, 'BA': 0.9312698236018242, 'CAT': 0.9312698236018242, 'CSCO': 0.9312698236018242, 'CVX': 0.9312698236018242, 'GS': 0.9312698236018242, 'HD': 0.9312698236018242, 'HON': 0.9312698236018242, 'IBM': 0.9312698236018242, 'INTC': 0.9312698236018242, 'JNJ': 0.9312698236018242, 'KO': 0.9312698236018242, 'JPM': 0.9312698236018242, 'MCD': 0.9312698236018242, 'MMM': 0.9312698236018242, 'MRK': 0.9312698236018242, 'MSFT': 0.9312698236018242, 'NKE': 0.9312698236018242, 'PG': 0.9312698236018242, 'TRV': 0.9312698236018242, 'UNH': 0.9312698236018242, 'CRM': 0.9312698236018242, 'VZ': 0.9312698236018242, 'V': 0.9312698236018242, 'WBA': 0.9312698236018242, 'WMT': 0.9312698236018242, 'DIS': 0.9312698236018242, 'DOW': 0.9312698236018242}","{'AXP': 0, 'AMGN': 0, 'AAPL': 0, 'BA': 0, 'CAT': 0, 'CSCO': 0, 'CVX': 1, 'GS': 0, 'HD': 0, 'HON': 0, 'IBM': 1, 'INTC': 0, 'JNJ': 1, 'KO': 0, 'JPM': 0, 'MCD': 0, 'MMM': 0, 'MRK': 0, 'MSFT': 1, 'NKE': 0, 'PG': 0, 'TRV': 0, 'UNH': 0, 'CRM': 4, 'VZ': 0, 'V': 0, 'WBA': 0, 'WMT': 0, 'DIS': 7, 'DOW': 0}"
6,"{'AXP': 138.2854187912402, 'AMGN': 226.32852943191796, 'AAPL': 123.5854522740084, 'BA': 220.25527961215113, 'CAT': 219.84171673119798, 'CSCO': 45.23635279363788, 'CVX': 102.36879365131774, 'GS': 325.76940197494685, 'HD': 259.0294960670045, 'HON': 204.44523591655914, 'IBM': 120.23336474560277, 'INTC': 61.74014154687789, 'JNJ': 161.38343218585783, 'KO': 49.53534645558913, 'JPM': 149.5575486228775, 'MCD': 207.64435570725047, 'MMM': 175.98343028897412, 'MRK': 73.2563516763198, 'MSFT': 235.93011539858438, 'NKE': 135.9064253803518, 'PG': 124.52715173860568, 'TRV': 147.62941859634233, 'UNH': 336.9697266709248, 'CRM': 219.75463707086647, 'VZ': 55.477508640948884, 'V': 216.38310823080866, 'WBA': 48.35075506293913, 'WMT': 131.59310975417233, 'DIS': 192.92334407531524, 'DOW': 61.28977671194754}","{'AXP': -0.311805463459649, 'AMGN': -0.5704828606916976, 'AAPL': -0.1323800811748015, 'BA': -0.19450967639613737, 'CAT': -0.7194956207174812, 'CSCO': -0.05364812188946644, 'CVX': 0.2636228723811769, 'GS': -0.9440859677396247, 'HD': -0.04051125721423432, 'HON': 0.035232254449795164, 'IBM': 0.11231995426983588, 'INTC': -0.07985814794633228, 'JNJ': 0.1000440648826384, 'KO': -0.13638359875142214, 'JPM': 0.03754435041656734, 'MCD': -0.34078240253148806, 'MMM': -0.34935837948569315, 'MRK': 0.006351676319795274, 'MSFT': 0.150346265977646, 'NKE': -0.05358133351538186, 'PG': -0.32950319273751916, 'TRV': -0.7094672215688433, 'UNH': -2.3475752880717096, 'CRM': 0.4701748656809457, 'VZ': -0.03248968058431956, 'V': 0.0031033479961593002, 'WBA': 0.09075674140592582, 'WMT': 0.043106702414519305, 'DIS': 0.6668704770302156, 'DOW': -0.06022176217354769}","{'AXP': 1.0055177645509108, 'AMGN': 1.0065415134865605, 'AAPL': 1.0027297433737528, 'BA': 1.002386524239555, 'CAT': 1.0084425813438962, 'CSCO': 1.0028884779742462, 'CVX': 0.9937967876506084, 'GS': 1.0075492870715423, 'HD': 1.0004028820121986, 'HON': 0.9997888944644111, 'IBM': 0.9975005953594023, 'INTC': 1.0031281172555448, 'JNJ': 0.9984163039172178, 'KO': 1.007065282096541, 'JPM': 0.9994990589100917, 'MCD': 1.0043019623584908, 'MMM': 1.0051690219045089, 'MRK': 1.000011886750142, 'MSFT': 0.9984143526762712, 'NKE': 1.0010338426384384, 'PG': 1.0071588883698268, 'TRV': 1.012634549336046, 'UNH': 1.0188475556849361, 'CRM': 0.9947908502195825, 'VZ': 1.0012937383227607, 'V': 0.9999559235625176, 'WBA': 0.9951497177856358, 'WMT': 0.9992694724111567, 'DIS': 0.9914053796331066, 'DOW': 1.0030726711589268}","{'AXP': 0.9311745606551692, 'AMGN': 0.9311745606551692, 'AAPL': 0.9311745606551692, 'BA': 0.9311745606551692, 'CAT': 0.9311745606551692, 'CSCO': 0.9311745606551692, 'CVX': 0.9311745606551692, 'GS': 0.9311745606551692, 'HD': 0.9311745606551692, 'HON': 0.9311745606551692, 'IBM': 0.9311745606551692, 'INTC': 0.9311745606551692, 'JNJ': 0.9311745606551692, 'KO': 0.9311745606551692, 'JPM': 0.9311745606551692, 'MCD': 0.9311745606551692, 'MMM': 0.9311745606551692, 'MRK': 0.9311745606551692, 'MSFT': 0.9311745606551692, 'NKE': 0.9311745606551692, 'PG': 0.9311745606551692, 'TRV': 0.9311745606551692, 'UNH': 0.9311745606551692, 'CRM': 0.9311745606551692, 'VZ': 0.9311745606551692, 'V': 0.9311745606551692, 'WBA': 0.9311745606551692, 'WMT': 0.9311745606551692, 'DIS': 0.9311745606551692, 'DOW': 0.9311745606551692}","{'AXP': 0, 'AMGN': 0, 'AAPL': 0, 'BA': 0, 'CAT': 0, 'CSCO': 0, 'CVX': 2, 'GS': 0, 'HD': 0, 'HON': 0, 'IBM': 1, 'INTC': 0, 'JNJ': 1, 'KO': 0, 'JPM': 0, 'MCD': 0, 'MMM': 0, 'MRK': 0, 'MSFT': 1, 'NKE': 0, 'PG': 0, 'TRV': 0, 'UNH': 0, 'CRM': 5, 'VZ': 0, 'V': 0, 'WBA': 0, 'WMT': 0, 'DIS': 7, 'DOW': 0}"
