Datetime,Open,High,Low,Close,Adj Close,Volume
2021-03-01 09:31:00-05:00,138.17999267578125,138.32000732421875,138.17999267578125,138.32000732421875,138.32000732421875,14827
2021-03-01 09:32:00-05:00,138.74000549316406,138.92999267578125,138.57000732421875,138.7100067138672,138.7100067138672,89675
2021-03-01 09:33:00-05:00,138.57000732421875,138.76499938964844,138.3000030517578,138.64999389648438,138.64999389648438,9680
2021-03-01 09:34:00-05:00,138.64999389648438,138.64999389648438,138.36000061035156,138.6300048828125,138.6300048828125,10277
2021-03-01 09:35:00-05:00,138.63999938964844,139.0,138.63999938964844,138.67999267578125,138.67999267578125,12101
2021-03-01 09:36:00-05:00,138.8350067138672,138.86410522460938,138.49000549316406,138.49000549316406,138.49000549316406,7460
2021-03-01 09:37:00-05:00,138.72500610351562,138.9199981689453,138.67999267578125,138.77000427246094,138.77000427246094,9333
2021-03-01 09:38:00-05:00,138.9199981689453,139.0,138.66000366210938,139.0,139.0,14486
2021-03-01 09:39:00-05:00,139.0500030517578,139.2899932861328,139.0500030517578,139.14999389648438,139.14999389648438,9686
2021-03-01 09:40:00-05:00,139.08999633789062,139.21499633789062,138.9600067138672,139.2100067138672,139.2100067138672,8925
2021-03-01 09:41:00-05:00,139.25,139.39059448242188,139.25,139.35499572753906,139.35499572753906,14367
2021-03-01 09:42:00-05:00,139.38999938964844,139.64999389648438,139.3300018310547,139.47000122070312,139.47000122070312,14215
2021-03-01 09:43:00-05:00,139.47500610351562,139.58999633789062,139.3300018310547,139.58999633789062,139.58999633789062,10805
2021-03-01 09:44:00-05:00,139.4600067138672,139.4600067138672,139.22000122070312,139.30999755859375,139.30999755859375,7991
2021-03-01 09:45:00-05:00,139.39999389648438,139.46449279785156,139.27000427246094,139.36500549316406,139.36500549316406,13105
2021-03-01 09:46:00-05:00,139.39999389648438,139.5,139.13999938964844,139.13999938964844,139.13999938964844,22495
2021-03-01 09:47:00-05:00,139.13999938964844,139.49000549316406,139.0800018310547,139.3300018310547,139.3300018310547,11843
2021-03-01 09:48:00-05:00,139.25,139.55999755859375,139.24000549316406,139.4199981689453,139.4199981689453,13726
2021-03-01 09:49:00-05:00,139.4199981689453,139.44000244140625,139.16000366210938,139.16000366210938,139.16000366210938,9329
2021-03-01 09:50:00-05:00,139.0800018310547,139.0800018310547,138.64999389648438,138.69000244140625,138.69000244140625,9763
2021-03-01 09:51:00-05:00,138.7100067138672,138.76829528808594,138.60000610351562,138.61639404296875,138.61639404296875,4160
2021-03-01 09:52:00-05:00,138.64999389648438,138.75,138.5800018310547,138.7100067138672,138.7100067138672,16611
2021-03-01 09:53:00-05:00,138.74000549316406,138.8300018310547,138.49000549316406,138.72000122070312,138.72000122070312,13373
2021-03-01 09:54:00-05:00,138.7989044189453,138.82000732421875,138.6199951171875,138.6999969482422,138.6999969482422,4639
2021-03-01 09:55:00-05:00,138.72500610351562,138.8300018310547,138.6699981689453,138.74000549316406,138.74000549316406,132110
2021-03-01 09:56:00-05:00,138.72000122070312,138.76499938964844,138.63999938964844,138.69000244140625,138.69000244140625,4585
2021-03-01 09:57:00-05:00,138.69000244140625,138.75999450683594,138.66000366210938,138.6999969482422,138.6999969482422,8996
2021-03-01 09:58:00-05:00,138.66000366210938,138.68499755859375,138.58999633789062,138.625,138.625,6649
2021-03-01 09:59:00-05:00,138.67999267578125,138.72500610351562,138.6439971923828,138.6439971923828,138.6439971923828,5137
2021-03-01 10:00:00-05:00,138.74000549316406,138.82000732421875,138.3699951171875,138.4199981689453,138.4199981689453,10106
2021-03-01 10:01:00-05:00,138.4600067138672,138.80999755859375,138.4600067138672,138.80999755859375,138.80999755859375,2076
2021-03-01 10:02:00-05:00,138.82000732421875,138.95989990234375,138.8000030517578,138.8000030517578,138.8000030517578,4845
2021-03-01 10:03:00-05:00,138.9199981689453,138.97500610351562,138.8800048828125,138.96499633789062,138.96499633789062,2617
2021-03-01 10:04:00-05:00,139.0500030517578,139.08999633789062,138.9499969482422,138.99989318847656,138.99989318847656,4312
2021-03-01 10:05:00-05:00,138.94000244140625,139.19000244140625,138.94000244140625,139.10000610351562,139.10000610351562,36146
2021-03-01 10:06:00-05:00,139.0189971923828,139.11000061035156,138.89700317382812,138.89999389648438,138.89999389648438,30664
2021-03-01 10:07:00-05:00,138.9600067138672,139.25999450683594,138.88999938964844,139.25999450683594,139.25999450683594,29150
2021-03-01 10:08:00-05:00,139.3000030517578,139.3000030517578,138.8090057373047,138.80999755859375,138.80999755859375,52837
2021-03-01 10:09:00-05:00,138.88999938964844,139.1699981689453,138.80999755859375,138.97000122070312,138.97000122070312,29667
2021-03-01 10:10:00-05:00,139.0,139.14999389648438,139.0,139.14990234375,139.14990234375,5412
2021-03-01 10:11:00-05:00,139.1300048828125,139.1300048828125,139.0500030517578,139.0814971923828,139.0814971923828,3645
2021-03-01 10:12:00-05:00,139.1300048828125,139.1999969482422,139.1199951171875,139.19500732421875,139.19500732421875,6097
2021-03-01 10:13:00-05:00,139.1699981689453,139.25999450683594,139.13999938964844,139.16000366210938,139.16000366210938,9833
2021-03-01 10:14:00-05:00,139.1999969482422,139.24000549316406,139.13999938964844,139.24000549316406,139.24000549316406,2921
2021-03-01 10:15:00-05:00,139.24169921875,139.41000366210938,139.24169921875,139.3300018310547,139.3300018310547,9363
2021-03-01 10:16:00-05:00,139.33819580078125,139.42999267578125,139.32009887695312,139.42999267578125,139.42999267578125,7230
2021-03-01 10:17:00-05:00,139.41000366210938,139.49440002441406,139.3800048828125,139.49440002441406,139.49440002441406,10774
2021-03-01 10:18:00-05:00,139.5,139.5399932861328,139.35000610351562,139.3905029296875,139.3905029296875,15648
2021-03-01 10:19:00-05:00,139.4149932861328,139.48500061035156,139.25,139.2574005126953,139.2574005126953,9722
2021-03-01 10:20:00-05:00,139.27000427246094,139.2899932861328,139.10000610351562,139.14999389648438,139.14999389648438,6990
2021-03-01 10:21:00-05:00,139.1699981689453,139.1999969482422,139.08999633789062,139.1199951171875,139.1199951171875,4463
2021-03-01 10:22:00-05:00,139.1300048828125,139.1748046875,139.07000732421875,139.0751953125,139.0751953125,6659
2021-03-01 10:23:00-05:00,139.0500030517578,139.0500030517578,138.96800231933594,139.02999877929688,139.02999877929688,5113
2021-03-01 10:24:00-05:00,139.02000427246094,139.09500122070312,139.00999450683594,139.0749969482422,139.0749969482422,5780
2021-03-01 10:25:00-05:00,139.00999450683594,139.0399932861328,138.97000122070312,138.97000122070312,138.97000122070312,7842
2021-03-01 10:26:00-05:00,138.97000122070312,138.97000122070312,138.74000549316406,138.74000549316406,138.74000549316406,5816
2021-03-01 10:27:00-05:00,138.72999572753906,138.77000427246094,138.69000244140625,138.69000244140625,138.69000244140625,4683
2021-03-01 10:28:00-05:00,138.66000366210938,138.66000366210938,138.52000427246094,138.61000061035156,138.61000061035156,3913
2021-03-01 10:29:00-05:00,138.61000061035156,138.64999389648438,138.55999755859375,138.60000610351562,138.60000610351562,5539
2021-03-01 10:30:00-05:00,138.61000061035156,138.6199951171875,138.41000366210938,138.5,138.5,8456
2021-03-01 10:31:00-05:00,138.47000122070312,138.57000732421875,138.44000244140625,138.57000732421875,138.57000732421875,6062
2021-03-01 10:32:00-05:00,138.5850067138672,138.60000610351562,138.55999755859375,138.57000732421875,138.57000732421875,5473
2021-03-01 10:33:00-05:00,138.58999633789062,138.63999938964844,138.50999450683594,138.5500030517578,138.5500030517578,12673
2021-03-01 10:34:00-05:00,138.57000732421875,138.60499572753906,138.57000732421875,138.5850067138672,138.5850067138672,2420
2021-03-01 10:35:00-05:00,138.57000732421875,138.6199951171875,138.55999755859375,138.61500549316406,138.61500549316406,7901
2021-03-01 10:36:00-05:00,138.61500549316406,138.69000244140625,138.58999633789062,138.6649932861328,138.6649932861328,8083
2021-03-01 10:37:00-05:00,138.69000244140625,138.69000244140625,138.58999633789062,138.58999633789062,138.58999633789062,4229
2021-03-01 10:38:00-05:00,138.61000061035156,138.6999969482422,138.60499572753906,138.67999267578125,138.67999267578125,12157
2021-03-01 10:39:00-05:00,138.71499633789062,138.8000030517578,138.6999969482422,138.77499389648438,138.77499389648438,4554
2021-03-01 10:40:00-05:00,138.75999450683594,138.86500549316406,138.75,138.83450317382812,138.83450317382812,5217
2021-03-01 10:41:00-05:00,138.8000030517578,138.8000030517578,138.75,138.7698974609375,138.7698974609375,2070
2021-03-01 10:42:00-05:00,138.72000122070312,138.74000549316406,138.6750030517578,138.6750030517578,138.6750030517578,6836
2021-03-01 10:43:00-05:00,138.6699981689453,138.6699981689453,138.5399932861328,138.5749969482422,138.5749969482422,8671
2021-03-01 10:44:00-05:00,138.5500030517578,138.63999938964844,138.5399932861328,138.60000610351562,138.60000610351562,11248
2021-03-01 10:45:00-05:00,138.60000610351562,138.60000610351562,138.5,138.5,138.5,5687
2021-03-01 10:46:00-05:00,138.47000122070312,138.52000427246094,138.39999389648438,138.40890502929688,138.40890502929688,4974
2021-03-01 10:47:00-05:00,138.39999389648438,138.4600067138672,138.38999938964844,138.4550018310547,138.4550018310547,4274
2021-03-01 10:48:00-05:00,138.4550018310547,138.49000549316406,138.42999267578125,138.47500610351562,138.47500610351562,5051
2021-03-01 10:49:00-05:00,138.47500610351562,138.47999572753906,138.36000061035156,138.3699951171875,138.3699951171875,8629
2021-03-01 10:50:00-05:00,138.36500549316406,138.4250030517578,138.36500549316406,138.41000366210938,138.41000366210938,5971
2021-03-01 10:51:00-05:00,138.41000366210938,138.4600067138672,138.39999389648438,138.43809509277344,138.43809509277344,5605
2021-03-01 10:52:00-05:00,138.44500732421875,138.44500732421875,138.38999938964844,138.4149932861328,138.4149932861328,4227
2021-03-01 10:53:00-05:00,138.39999389648438,138.4149932861328,138.33999633789062,138.36000061035156,138.36000061035156,3655
2021-03-01 10:54:00-05:00,138.35000610351562,138.4600067138672,138.35000610351562,138.4250030517578,138.4250030517578,5136
2021-03-01 10:55:00-05:00,138.4199981689453,138.44000244140625,138.34010314941406,138.34010314941406,138.34010314941406,3401
2021-03-01 10:56:00-05:00,138.36000061035156,138.4199981689453,138.36000061035156,138.39999389648438,138.39999389648438,4314
2021-03-01 10:57:00-05:00,138.39999389648438,138.4600067138672,138.38560485839844,138.4149932861328,138.4149932861328,5364
2021-03-01 10:58:00-05:00,138.4199981689453,138.42999267578125,138.36500549316406,138.39999389648438,138.39999389648438,7769
2021-03-01 10:59:00-05:00,138.39999389648438,138.42999267578125,138.38999938964844,138.4149932861328,138.4149932861328,44824
2021-03-01 11:00:00-05:00,138.42999267578125,138.42999267578125,138.36000061035156,138.39999389648438,138.39999389648438,21832
2021-03-01 11:01:00-05:00,138.39999389648438,138.5800018310547,138.39999389648438,138.4199981689453,138.4199981689453,28949
2021-03-01 11:02:00-05:00,138.41000366210938,138.42999267578125,138.27000427246094,138.27000427246094,138.27000427246094,4867
2021-03-01 11:03:00-05:00,138.2899932861328,138.38999938964844,138.2637939453125,138.35000610351562,138.35000610351562,3081
2021-03-01 11:04:00-05:00,138.35000610351562,138.4199981689453,138.3000030517578,138.32000732421875,138.32000732421875,3894
2021-03-01 11:05:00-05:00,138.35000610351562,138.35000610351562,138.17999267578125,138.17999267578125,138.17999267578125,4287
2021-03-01 11:06:00-05:00,138.1999969482422,138.1999969482422,138.1199951171875,138.1199951171875,138.1199951171875,3604
2021-03-01 11:07:00-05:00,138.16000366210938,138.24989318847656,138.16000366210938,138.24000549316406,138.24000549316406,5761
