Datetime,Open,High,Low,Close,Adj Close,Volume
2021-03-01 09:30:00-05:00,236.0,236.27999877929688,235.6204071044922,235.8000030517578,235.8000030517578,955002
2021-03-01 09:31:00-05:00,235.8000030517578,236.13999938964844,235.5500030517578,235.74000549316406,235.74000549316406,116038
2021-03-01 09:32:00-05:00,235.75,235.7899932861328,235.25,235.44500732421875,235.44500732421875,94459
2021-03-01 09:33:00-05:00,235.4499969482422,235.52000427246094,234.66000366210938,234.72999572753906,234.72999572753906,181921
2021-03-01 09:34:00-05:00,234.71499633789062,234.88999938964844,234.22000122070312,234.22999572753906,234.22999572753906,143304
2021-03-01 09:35:00-05:00,234.22999572753906,234.42999267578125,233.6999969482422,234.13999938964844,234.13999938964844,192050
2021-03-01 09:36:00-05:00,234.15499877929688,234.32000732421875,233.14999389648438,233.26499938964844,233.26499938964844,130123
2021-03-01 09:37:00-05:00,233.25,233.6999969482422,233.22999572753906,233.47000122070312,233.47000122070312,118989
2021-03-01 09:38:00-05:00,233.47999572753906,233.72000122070312,233.39199829101562,233.5,233.5,86065
2021-03-01 09:39:00-05:00,233.47000122070312,233.8699951171875,233.2200927734375,233.7949981689453,233.7949981689453,89542
2021-03-01 09:40:00-05:00,233.86000061035156,234.1999969482422,233.5,233.75,233.75,105902
2021-03-01 09:41:00-05:00,233.75,233.92359924316406,233.61000061035156,233.82000732421875,233.82000732421875,93249
2021-03-01 09:42:00-05:00,233.8300018310547,234.0,233.6300048828125,233.9656982421875,233.9656982421875,82882
2021-03-01 09:43:00-05:00,233.97999572753906,234.02000427246094,233.67999267578125,233.7899932861328,233.7899932861328,51805
2021-03-01 09:44:00-05:00,233.8800048828125,234.3249969482422,233.8000030517578,234.1999969482422,234.1999969482422,89296
2021-03-01 09:45:00-05:00,234.1999969482422,234.72999572753906,234.19500732421875,234.61000061035156,234.61000061035156,92162
2021-03-01 09:46:00-05:00,234.64999389648438,234.67999267578125,234.38999938964844,234.55999755859375,234.55999755859375,91463
2021-03-01 09:47:00-05:00,234.56500244140625,234.72999572753906,234.21859741210938,234.57000732421875,234.57000732421875,83086
2021-03-01 09:48:00-05:00,234.5200958251953,234.82000732421875,234.44000244140625,234.75,234.75,75638
2021-03-01 09:49:00-05:00,234.74000549316406,234.83900451660156,234.19000244140625,234.27499389648438,234.27499389648438,88451
2021-03-01 09:50:00-05:00,234.3000030517578,234.47000122070312,234.1300048828125,234.27000427246094,234.27000427246094,88162
2021-03-01 09:51:00-05:00,234.30999755859375,234.6699981689453,234.19000244140625,234.65499877929688,234.65499877929688,68167
2021-03-01 09:52:00-05:00,234.67999267578125,234.8699951171875,234.58999633789062,234.6999969482422,234.6999969482422,86682
2021-03-01 09:53:00-05:00,234.75,235.27999877929688,234.75,234.9700927734375,234.9700927734375,108407
2021-03-01 09:54:00-05:00,235.00999450683594,235.17999267578125,234.86729431152344,235.00999450683594,235.00999450683594,73724
2021-03-01 09:55:00-05:00,235.02000427246094,235.3300018310547,235.02000427246094,235.1699981689453,235.1699981689453,75249
2021-03-01 09:56:00-05:00,235.13999938964844,235.3300018310547,235.03500366210938,235.10000610351562,235.10000610351562,55954
2021-03-01 09:57:00-05:00,235.11000061035156,235.5,235.07000732421875,235.47999572753906,235.47999572753906,56925
2021-03-01 09:58:00-05:00,235.49000549316406,235.49000549316406,235.1199951171875,235.1300048828125,235.1300048828125,64246
2021-03-01 09:59:00-05:00,235.1199951171875,235.60000610351562,235.05999755859375,235.5500030517578,235.5500030517578,121894
2021-03-01 10:00:00-05:00,235.5399932861328,235.6999969482422,235.0399932861328,235.1875,235.1875,108503
2021-03-01 10:01:00-05:00,235.27000427246094,235.6999969482422,235.24009704589844,235.67999267578125,235.67999267578125,68675
2021-03-01 10:02:00-05:00,235.6999969482422,235.6999969482422,235.38999938964844,235.49000549316406,235.49000549316406,79491
2021-03-01 10:03:00-05:00,235.49000549316406,235.8000030517578,235.4709930419922,235.58999633789062,235.58999633789062,78705
2021-03-01 10:04:00-05:00,235.6300048828125,235.77999877929688,235.42999267578125,235.47410583496094,235.47410583496094,62164
2021-03-01 10:05:00-05:00,235.47000122070312,235.639892578125,235.35000610351562,235.52000427246094,235.52000427246094,92382
2021-03-01 10:06:00-05:00,235.50999450683594,235.5500030517578,234.8000030517578,234.98500061035156,234.98500061035156,91939
2021-03-01 10:07:00-05:00,235.0399932861328,235.60000610351562,235.0399932861328,235.5500030517578,235.5500030517578,102164
2021-03-01 10:08:00-05:00,235.5500030517578,235.59609985351562,235.30999755859375,235.41000366210938,235.41000366210938,45013
2021-03-01 10:09:00-05:00,235.42999267578125,235.52999877929688,235.22000122070312,235.38999938964844,235.38999938964844,45131
2021-03-01 10:10:00-05:00,235.38999938964844,235.85000610351562,235.38999938964844,235.8332061767578,235.8332061767578,105537
2021-03-01 10:11:00-05:00,235.83999633789062,235.97999572753906,235.67999267578125,235.9600067138672,235.9600067138672,173443
2021-03-01 10:12:00-05:00,235.9600067138672,236.0500030517578,235.69000244140625,235.89500427246094,235.89500427246094,134350
2021-03-01 10:13:00-05:00,235.89999389648438,235.99000549316406,235.64999389648438,235.9600067138672,235.9600067138672,96662
2021-03-01 10:14:00-05:00,235.9600067138672,236.27000427246094,235.9501953125,236.25999450683594,236.25999450683594,129357
2021-03-01 10:15:00-05:00,236.27000427246094,236.39999389648438,235.91000366210938,236.0260009765625,236.0260009765625,123006
2021-03-01 10:16:00-05:00,236.0399932861328,236.25999450683594,235.89999389648438,236.22999572753906,236.22999572753906,62557
2021-03-01 10:17:00-05:00,236.25,236.41000366210938,236.14999389648438,236.32000732421875,236.32000732421875,82292
2021-03-01 10:18:00-05:00,236.33790588378906,236.42999267578125,236.27000427246094,236.3699951171875,236.3699951171875,57458
2021-03-01 10:19:00-05:00,236.3802032470703,236.6199951171875,236.3800048828125,236.5800018310547,236.5800018310547,85819
2021-03-01 10:20:00-05:00,236.60000610351562,236.6699981689453,236.44000244140625,236.4600067138672,236.4600067138672,57650
2021-03-01 10:21:00-05:00,236.4499969482422,236.61000061035156,236.4199981689453,236.52999877929688,236.52999877929688,49130
2021-03-01 10:22:00-05:00,236.5178985595703,236.52499389648438,236.2899932861328,236.3656005859375,236.3656005859375,58320
2021-03-01 10:23:00-05:00,236.3699951171875,236.44000244140625,236.08790588378906,236.13499450683594,236.13499450683594,50420
2021-03-01 10:24:00-05:00,236.1699981689453,236.28500366210938,236.08999633789062,236.24000549316406,236.24000549316406,53582
2021-03-01 10:25:00-05:00,236.22000122070312,236.27999877929688,236.07000732421875,236.24000549316406,236.24000549316406,49300
2021-03-01 10:26:00-05:00,236.24000549316406,236.3300018310547,236.16000366210938,236.322998046875,236.322998046875,51026
2021-03-01 10:27:00-05:00,236.32020568847656,236.36000061035156,236.05999755859375,236.05999755859375,236.05999755859375,48546
2021-03-01 10:28:00-05:00,236.0749969482422,236.1999969482422,235.99000549316406,236.02999877929688,236.02999877929688,61583
2021-03-01 10:29:00-05:00,236.0399932861328,236.1300048828125,235.74000549316406,235.77999877929688,235.77999877929688,60340
2021-03-01 10:30:00-05:00,235.77000427246094,235.8800048828125,235.70010375976562,235.75999450683594,235.75999450683594,34103
2021-03-01 10:31:00-05:00,235.76499938964844,235.91000366210938,235.64999389648438,235.82000732421875,235.82000732421875,52460
2021-03-01 10:32:00-05:00,235.80999755859375,236.0500030517578,235.69000244140625,235.9499969482422,235.9499969482422,36374
2021-03-01 10:33:00-05:00,235.97999572753906,236.1300048828125,235.97000122070312,236.00999450683594,236.00999450683594,53008
2021-03-01 10:34:00-05:00,236.0,236.02000427246094,235.83200073242188,235.84689331054688,235.84689331054688,30523
2021-03-01 10:35:00-05:00,235.85000610351562,235.91000366210938,235.73500061035156,235.86000061035156,235.86000061035156,50053
2021-03-01 10:36:00-05:00,235.86000061035156,235.8800048828125,235.67999267578125,235.81619262695312,235.81619262695312,43999
2021-03-01 10:37:00-05:00,235.8249969482422,235.97999572753906,235.7899932861328,235.91000366210938,235.91000366210938,46171
2021-03-01 10:38:00-05:00,235.89999389648438,235.89999389648438,235.77000427246094,235.82000732421875,235.82000732421875,47662
2021-03-01 10:39:00-05:00,235.8300018310547,236.19000244140625,235.82000732421875,236.14500427246094,236.14500427246094,88911
2021-03-01 10:40:00-05:00,236.14999389648438,236.24000549316406,236.02000427246094,236.08160400390625,236.08160400390625,77172
2021-03-01 10:41:00-05:00,236.07159423828125,236.14999389648438,236.02000427246094,236.11000061035156,236.11000061035156,41267
2021-03-01 10:42:00-05:00,236.1300048828125,236.30999755859375,236.1199951171875,236.30999755859375,236.30999755859375,50387
2021-03-01 10:43:00-05:00,236.3000030517578,236.36000061035156,236.0601043701172,236.07000732421875,236.07000732421875,47906
2021-03-01 10:44:00-05:00,236.0800018310547,236.30999755859375,236.02000427246094,236.25999450683594,236.25999450683594,42248
2021-03-01 10:45:00-05:00,236.27000427246094,236.34109497070312,236.22000122070312,236.25,236.25,40412
2021-03-01 10:46:00-05:00,236.22999572753906,236.3699951171875,236.13999938964844,236.34500122070312,236.34500122070312,52538
2021-03-01 10:47:00-05:00,236.34500122070312,236.41000366210938,236.24000549316406,236.2899932861328,236.2899932861328,41631
2021-03-01 10:48:00-05:00,236.2899932861328,236.38999938964844,236.25999450683594,236.32000732421875,236.32000732421875,39970
2021-03-01 10:49:00-05:00,236.30999755859375,236.36000061035156,236.1999969482422,236.27000427246094,236.27000427246094,45958
2021-03-01 10:50:00-05:00,236.2653045654297,236.33999633789062,236.1300048828125,236.2899932861328,236.2899932861328,46476
2021-03-01 10:51:00-05:00,236.27000427246094,236.27000427246094,236.07000732421875,236.13999938964844,236.13999938964844,33647
2021-03-01 10:52:00-05:00,236.1540985107422,236.40899658203125,236.13999938964844,236.39999389648438,236.39999389648438,35260
2021-03-01 10:53:00-05:00,236.38999938964844,236.4499969482422,236.32000732421875,236.33999633789062,236.33999633789062,50032
2021-03-01 10:54:00-05:00,236.32000732421875,236.32989501953125,236.1999969482422,236.3177947998047,236.3177947998047,42650
2021-03-01 10:55:00-05:00,236.3000030517578,236.39999389648438,236.22940063476562,236.38999938964844,236.38999938964844,42973
2021-03-01 10:56:00-05:00,236.38999938964844,236.38999938964844,236.17999267578125,236.25,236.25,39414
2021-03-01 10:57:00-05:00,236.25999450683594,236.38499450683594,236.19000244140625,236.30999755859375,236.30999755859375,35904
2021-03-01 10:58:00-05:00,236.3300018310547,236.38999938964844,236.25,236.32000732421875,236.32000732421875,48942
2021-03-01 10:59:00-05:00,236.30999755859375,236.57940673828125,236.22000122070312,236.57940673828125,236.57940673828125,107516
2021-03-01 11:00:00-05:00,236.5800018310547,236.6999969482422,236.47999572753906,236.6300048828125,236.6300048828125,48112
2021-03-01 11:01:00-05:00,236.63499450683594,236.63499450683594,236.22000122070312,236.36000061035156,236.36000061035156,89524
