,price,bid_volume,offer_volume
0,161.4499969482422,0.0,0.0
1,161.36990356445312,0.0,0.0
2,161.24099731445312,0.0,0.0
3,161.296030904071,0.0,0.0
4,161.35103907932944,0.0,0.0
5,161.40605862802698,0.0,0.0
6,161.4613460991478,0.0,0.0
7,161.51706652122883,0.0,0.0
8,161.57334609199742,0.0,0.0
9,161.63035927762192,0.0,0.0
10,161.6882208957211,0.0,0.0
11,161.74715297070688,0.0,0.0
12,161.80724990410272,0.0,0.0
13,161.86734683749856,0.0,0.0
14,161.9274437708944,0.0,0.0
15,161.98754070429024,0.0,0.0
16,162.04763763768608,0.0,0.0
17,162.10773457108192,,
