,price,bid_volume,offer_volume
0,123.5,0.0,0.0
1,123.63999938964844,0.0,0.0
2,123.6999969482422,0.0,0.0
3,123.6999969482422,0.0,0.0
4,123.6999969482422,0.0,0.0
5,123.6999969482422,0.0,0.0
6,123.6999969482422,0.0,0.0
7,123.6999969482422,0.0,0.0
8,123.6999969482422,0.0,0.0
9,123.6999969482422,0.0,0.0
10,123.6999969482422,0.0,0.0
11,123.6999969482422,0.0,0.0
12,123.6999969482422,0.0,0.0
13,123.6999969482422,0.0,0.0
14,123.6999969482422,0.0,0.0
15,123.6999969482422,0.0,0.0
16,123.6999969482422,0.0,0.0
17,123.6999969482422,0.0,0.0
18,123.6999969482422,0.0,0.0
19,123.6999969482422,0.0,0.0
20,123.6999969482422,0.0,0.0
21,123.6999969482422,0.0,0.0
22,123.6999969482422,0.0,0.0
23,123.6999969482422,0.0,0.0
24,123.6999969482422,0.0,0.0
25,123.6999969482422,0.0,0.0
26,123.6999969482422,0.0,0.0
27,123.6999969482422,0.0,0.0
28,123.6999969482422,0.0,0.0
29,123.6999969482422,0.0,0.0
30,123.6999969482422,0.0,0.0
31,123.6999969482422,0.0,0.0
32,123.6999969482422,0.0,0.0
33,123.6999969482422,0.0,0.0
34,123.6999969482422,0.0,0.0
35,123.6999969482422,0.0,0.0
36,123.6999969482422,0.0,0.0
37,123.6999969482422,0.0,0.0
38,123.6999969482422,0.0,0.0
39,123.6999969482422,0.0,0.0
40,123.6999969482422,0.0,0.0
41,123.6999969482422,0.0,0.0
42,123.6999969482422,0.0,0.0
43,123.6999969482422,0.0,0.0
44,123.6999969482422,0.0,0.0
45,123.6999969482422,0.0,0.0
46,123.6999969482422,0.0,0.0
47,123.6999969482422,0.0,0.0
48,123.6999969482422,0.0,0.0
49,123.6999969482422,0.0,0.0
50,123.6999969482422,0.0,0.0
51,123.6999969482422,0.0,0.0
52,123.6999969482422,0.0,0.0
53,123.6999969482422,0.0,0.0
54,123.6999969482422,0.0,0.0
55,123.6999969482422,0.0,0.0
56,123.6999969482422,0.0,0.0
57,123.6999969482422,0.0,0.0
58,123.6999969482422,0.0,0.0
59,123.6999969482422,0.0,0.0
60,123.6999969482422,0.0,0.0
61,123.6999969482422,0.0,0.0
62,123.6999969482422,0.0,0.0
63,123.6999969482422,0.0,0.0
64,123.6999969482422,0.0,0.0
65,123.6999969482422,0.0,0.0
66,123.6999969482422,0.0,0.0
67,123.6999969482422,0.0,0.0
68,123.6999969482422,0.0,0.0
69,123.6999969482422,0.0,0.0
70,123.6999969482422,0.0,0.0
71,123.6999969482422,0.0,0.0
72,123.6999969482422,0.0,0.0
73,123.6999969482422,0.0,0.0
74,123.6999969482422,0.0,0.0
75,123.6999969482422,0.0,0.0
76,123.6999969482422,0.0,0.0
77,123.6999969482422,0.0,0.0
78,123.6999969482422,0.0,0.0
79,123.6999969482422,0.0,0.0
80,123.6999969482422,0.0,0.0
81,123.6999969482422,0.0,0.0
82,123.6999969482422,0.0,0.0
83,123.6999969482422,0.0,0.0
84,123.6999969482422,0.0,0.0
85,123.6999969482422,0.0,0.0
86,123.6999969482422,0.0,0.0
87,123.6999969482422,0.0,0.0
88,123.6999969482422,0.0,0.0
89,123.6999969482422,0.0,0.0
90,123.6999969482422,0.0,0.0
91,123.6999969482422,0.0,0.0
92,123.6999969482422,0.0,0.0
93,123.6999969482422,0.0,0.0
94,123.6999969482422,0.0,0.0
95,123.6999969482422,0.0,0.0
96,123.6999969482422,0.0,0.0
97,123.6999969482422,0.0,0.0
98,123.6999969482422,0.0,0.0
99,123.6999969482422,0.0,0.0
100,123.6999969482422,0.0,0.0
101,123.6999969482422,0.0,0.0
102,123.6999969482422,,
