,price,bid_volume,offer_volume
0,216.38999938964844,0.0,0.0
1,216.3999938964844,0.0,0.0
2,216.3800048828125,2.0,0.0
3,216.3963141630418,1.0,2.0
4,216.38815952292717,1.0,1.0
5,216.38815952292717,0.0,1.0
6,216.38000488281253,1.0,0.0
7,216.38815952292717,0.0,1.0
8,216.38000488281253,1.0,0.0
9,216.38815952292717,0.0,1.0
10,216.38000488281253,1.0,0.0
11,216.38815952292717,0.0,1.0
12,216.38000488281253,1.0,0.0
13,216.38815952292717,0.0,1.0
14,216.38000488281253,1.0,0.0
15,216.38815952292717,0.0,1.0
16,216.38000488281253,1.0,0.0
17,216.38815952292717,0.0,1.0
18,216.38000488281253,1.0,0.0
19,216.38815952292717,0.0,1.0
20,216.38000488281253,1.0,0.0
21,216.38815952292717,0.0,1.0
22,216.38000488281253,1.0,0.0
23,216.38815952292717,0.0,1.0
24,216.38000488281253,1.0,0.0
25,216.38815952292717,0.0,1.0
26,216.38000488281253,1.0,0.0
27,216.38815952292717,0.0,1.0
28,216.38000488281253,1.0,0.0
29,216.38815952292717,0.0,1.0
30,216.38000488281253,1.0,0.0
31,216.38815952292717,0.0,1.0
32,216.38000488281253,1.0,0.0
33,216.38815952292717,0.0,1.0
34,216.38000488281253,1.0,0.0
35,216.38815952292717,0.0,1.0
36,216.38000488281253,1.0,0.0
37,216.38815952292717,0.0,1.0
38,216.38000488281253,1.0,0.0
39,216.38815952292717,0.0,1.0
40,216.38000488281253,1.0,0.0
41,216.38815952292717,0.0,1.0
42,216.38000488281253,1.0,0.0
43,216.38815952292717,0.0,1.0
44,216.38000488281253,1.0,0.0
45,216.38815952292717,0.0,1.0
46,216.38000488281253,1.0,0.0
47,216.38815952292717,0.0,1.0
48,216.38000488281253,1.0,0.0
49,216.38815952292717,0.0,1.0
50,216.38000488281253,1.0,0.0
51,216.38815952292717,0.0,1.0
52,216.38000488281253,1.0,0.0
53,216.38815952292717,0.0,1.0
54,216.38000488281253,1.0,0.0
55,216.38815952292717,0.0,1.0
56,216.38000488281253,1.0,0.0
57,216.38815952292717,0.0,1.0
58,216.38000488281253,1.0,0.0
59,216.38815952292717,0.0,1.0
60,216.38000488281253,1.0,0.0
61,216.38815952292717,0.0,1.0
62,216.38000488281253,1.0,0.0
63,216.38815952292717,0.0,1.0
64,216.38000488281253,1.0,0.0
65,216.38815952292717,0.0,1.0
66,216.38000488281253,1.0,0.0
67,216.38815952292717,0.0,1.0
68,216.38000488281253,1.0,0.0
69,216.38815952292717,0.0,1.0
70,216.38000488281253,1.0,0.0
71,216.38815952292717,0.0,1.0
72,216.38000488281253,1.0,0.0
73,216.38815952292717,0.0,1.0
74,216.38000488281253,1.0,0.0
75,216.38815952292717,0.0,1.0
76,216.38000488281253,1.0,0.0
77,216.38815952292717,0.0,1.0
78,216.38000488281253,1.0,0.0
79,216.38815952292717,0.0,1.0
80,216.38000488281253,1.0,0.0
81,216.38815952292717,0.0,1.0
82,216.38000488281253,1.0,0.0
83,216.38815952292717,0.0,1.0
84,216.38000488281253,1.0,0.0
85,216.38815952292717,0.0,1.0
86,216.38000488281253,1.0,0.0
87,216.38815952292717,0.0,1.0
88,216.38000488281253,1.0,0.0
89,216.38815952292717,0.0,1.0
90,216.38000488281253,1.0,0.0
91,216.38815952292717,0.0,1.0
92,216.38000488281253,1.0,0.0
93,216.38815952292717,0.0,1.0
94,216.38000488281253,1.0,0.0
95,216.38815952292717,0.0,1.0
96,216.38000488281253,1.0,0.0
97,216.38815952292717,0.0,1.0
98,216.38000488281253,1.0,0.0
99,216.38815952292717,0.0,1.0
100,216.38000488281253,1.0,0.0
101,216.38815952292717,0.0,1.0
102,216.38000488281253,,
