,price,bid_volume,offer_volume
0,219.8999938964844,0.0,0.0
1,219.2400054931641,0.0,0.0
2,218.8800048828125,83.0,0.0
3,219.3109858582427,38.0,83.0
4,219.0773214739733,45.0,38.0
5,219.1136692670819,0.0,44.0
6,218.88519742468515,46.0,0.0
7,219.12405435082718,26.0,47.0
8,219.01501097150145,22.0,26.0
9,218.99424080401084,0.0,18.0
10,218.90077505030308,18.0,0.0
11,218.99424080401084,8.0,22.0
12,218.9215452177937,14.0,8.0
13,218.95270046902962,2.0,14.0
14,218.8903899665578,12.0,2.0
15,218.94231538528433,5.0,12.0
16,218.90596759217576,7.0,5.0
17,218.91635267592108,0.0,7.0
18,218.8800048828125,7.0,0.0
19,218.91635267592108,4.0,7.0
20,218.9007750503031,2.0,4.0
21,218.8903899665578,0.0,1.0
22,218.88519742468515,0.0,1.0
23,218.8800048828125,0.0,0.0
24,218.8800048828125,0.0,0.0
25,218.8800048828125,0.0,0.0
26,218.8800048828125,0.0,0.0
27,218.8800048828125,0.0,0.0
28,218.8800048828125,0.0,0.0
29,218.8800048828125,0.0,0.0
30,218.8800048828125,0.0,0.0
31,218.8800048828125,0.0,0.0
32,218.8800048828125,0.0,0.0
33,218.8800048828125,0.0,0.0
34,218.8800048828125,0.0,0.0
35,218.8800048828125,0.0,0.0
36,218.8800048828125,0.0,0.0
37,218.8800048828125,0.0,0.0
38,218.8800048828125,0.0,0.0
39,218.8800048828125,0.0,0.0
40,218.8800048828125,0.0,0.0
41,218.8800048828125,0.0,0.0
42,218.8800048828125,0.0,0.0
43,218.8800048828125,0.0,0.0
44,218.8800048828125,0.0,0.0
45,218.8800048828125,0.0,0.0
46,218.8800048828125,0.0,0.0
47,218.8800048828125,0.0,0.0
48,218.8800048828125,0.0,0.0
49,218.8800048828125,0.0,0.0
50,218.8800048828125,0.0,0.0
51,218.8800048828125,0.0,0.0
52,218.8800048828125,0.0,0.0
53,218.8800048828125,0.0,0.0
54,218.8800048828125,0.0,0.0
55,218.8800048828125,0.0,0.0
56,218.8800048828125,0.0,0.0
57,218.8800048828125,0.0,0.0
58,218.8800048828125,0.0,0.0
59,218.8800048828125,0.0,0.0
60,218.8800048828125,0.0,0.0
61,218.8800048828125,0.0,0.0
62,218.8800048828125,0.0,0.0
63,218.8800048828125,0.0,0.0
64,218.8800048828125,0.0,0.0
65,218.8800048828125,0.0,0.0
66,218.8800048828125,0.0,0.0
67,218.8800048828125,0.0,0.0
68,218.8800048828125,0.0,0.0
69,218.8800048828125,0.0,0.0
70,218.8800048828125,0.0,0.0
71,218.8800048828125,0.0,0.0
72,218.8800048828125,0.0,0.0
73,218.8800048828125,0.0,0.0
74,218.8800048828125,0.0,0.0
75,218.8800048828125,0.0,0.0
76,218.8800048828125,0.0,0.0
77,218.8800048828125,0.0,0.0
78,218.8800048828125,0.0,0.0
79,218.8800048828125,0.0,0.0
80,218.8800048828125,0.0,0.0
81,218.8800048828125,0.0,0.0
82,218.8800048828125,0.0,0.0
83,218.8800048828125,0.0,0.0
84,218.8800048828125,0.0,0.0
85,218.8800048828125,0.0,0.0
86,218.8800048828125,0.0,0.0
87,218.8800048828125,0.0,0.0
88,218.8800048828125,0.0,0.0
89,218.8800048828125,0.0,0.0
90,218.8800048828125,0.0,0.0
91,218.8800048828125,0.0,0.0
92,218.8800048828125,0.0,0.0
93,218.8800048828125,0.0,0.0
94,218.8800048828125,0.0,0.0
95,218.8800048828125,0.0,0.0
96,218.8800048828125,0.0,0.0
97,218.8800048828125,0.0,0.0
98,218.8800048828125,0.0,0.0
99,218.8800048828125,0.0,0.0
100,218.8800048828125,0.0,0.0
101,218.8800048828125,0.0,0.0
102,218.8800048828125,,
