,price,bid_volume,offer_volume
0,124.16000366210938,0.0,0.0
1,124.2699966430664,0.0,0.0
2,124.62000274658205,0.0,0.0
3,124.80621110768082,0.0,0.0
4,124.994436946996,0.0,0.0
5,125.1834301181523,0.0,0.0
6,125.3740777513293,0.0,0.0
7,125.5662880967665,0.0,0.0
8,125.7601556021398,0.0,0.0
9,125.95696188934879,0.0,0.0
10,126.15660332334804,0.0,0.0
11,126.35926979474968,0.0,0.0
12,126.56587356956136,0.0,0.0
13,126.77247734437304,0.0,0.0
14,126.97908111918473,0.0,0.0
15,127.18568489399641,0.0,0.0
16,127.39228866880809,0.0,0.0
17,127.59889244361977,,
