,price,bid_volume,offer_volume
0,236.0,0.0,0.0
1,235.8000030517578,0.0,0.0
2,235.75,0.0,0.0
3,236.04683410413494,0.0,0.0
4,236.34366018655356,0.0,0.0
5,236.64194272128609,0.0,0.0
6,236.94459532906447,0.0,0.0
7,237.25576279599719,0.0,0.0
8,237.57924641360907,0.0,0.0
9,237.91670428192688,0.0,0.0
10,238.27429969851968,0.0,0.0
11,238.65356509429853,0.0,0.0
12,239.05843225494885,0.0,0.0
13,239.46329941559918,0.0,0.0
14,239.8681665762495,0.0,0.0
15,240.27303373689983,0.0,0.0
16,240.67790089755016,0.0,0.0
17,241.0827680582005,,
