,price,bid_volume,offer_volume
0,61.150001525878906,0.0,0.0
1,60.93999862670898,0.0,0.0
2,61.34999847412109,59.0,0.0
3,61.8928628194806,60.0,0.0
4,62.44492825543943,24.0,0.0
5,62.66575442982296,1.0,48.0
6,62.233303171655216,64.0,92.0
7,61.97567263487443,8.0,19.0
8,61.874460638281974,0.0,28.0
9,61.616830101501186,29.0,1.0
10,61.874460638281974,24.0,57.0
11,61.57082464850462,59.0,24.0
12,61.8928628194806,41.0,59.0
13,61.72724318869295,31.0,40.0
14,61.64443337329913,2.0,15.0
15,61.52481919550805,9.0,0.0
16,61.607629010901874,5.0,28.0
17,61.396003927117654,44.0,5.0
18,61.75484646049089,51.0,44.0
19,61.81925409468609,0.0,23.0
20,61.60762901090187,40.0,28.0
21,61.71804209809363,11.0,40.0
22,61.451210470713534,52.0,11.0
23,61.8284551852854,52.0,52.0
24,61.8284551852854,0.0,36.0
25,61.4972159237101,61.0,16.0
26,61.91126500067922,57.0,61.0
27,61.87446063828197,6.0,46.0
28,61.50641701430941,61.0,11.0
29,61.9664715442751,62.0,67.0
30,61.920466091278534,7.0,51.0
31,61.515618104908725,66.0,11.0
32,62.02167808787098,68.0,73.0
33,61.975672634874414,7.0,56.0
34,61.52481919550804,70.0,12.0
35,62.05848245026824,70.0,77.0
36,61.99407481607304,11.0,60.0
37,61.54322137670666,66.0,10.0
38,62.05848245026824,67.0,77.0
39,61.9664715442751,16.0,61.0
40,61.55242246730598,58.0,6.0
41,62.0308791784703,61.0,74.0
42,61.91126500067922,21.0,59.0
43,61.5616235579053,45.0,2.0
44,61.95727045367579,50.0,66.0
45,61.81005300408677,26.0,50.0
46,61.589226829703236,21.0,0.0
47,61.782449732288825,19.0,47.0
48,61.52481919550804,50.0,19.0
49,61.81005300408677,36.0,50.0
50,61.68123773569638,24.0,36.0
51,61.57082464850461,4.0,3.0
52,61.580025739103924,0.0,23.0
53,61.368400655319704,43.0,0.0
54,61.764047551090194,55.0,45.0
55,61.85605845708333,0.0,23.0
56,61.64443337329911,39.0,32.0
57,61.70884100749431,4.0,39.0
58,61.38680283651833,62.0,4.0
59,61.92046609127853,77.0,62.0
60,62.05848245026824,0.0,28.0
61,61.80085191348745,45.0,49.0
62,61.764047551090194,0.0,36.0
63,61.432808289514895,57.0,0.0
64,61.95727045367578,71.0,66.0
65,62.00327590667235,0.0,42.0
66,61.61683010150117,67.0,29.0
67,61.966471544275095,45.0,67.0
68,61.764047551090194,38.0,45.0
69,61.699639916894995,0.0,23.0
70,61.488014833110775,31.0,0.0
71,61.773248641689506,34.0,46.0
72,61.66283555449774,21.0,34.0
73,61.54322137670666,5.0,0.0
74,61.58922682970323,2.0,26.0
75,61.3684006553197,47.0,2.0
76,61.78244973228882,58.0,47.0
77,61.88366172888127,1.0,22.0
78,61.69043882629568,36.0,37.0
79,61.68123773569637,0.0,33.0
80,61.377601745919016,59.0,0.0
81,61.92046609127853,77.0,62.0
82,62.05848245026824,1.0,28.0
83,61.81005300408676,44.0,50.0
84,61.75484646049088,0.0,30.0
85,61.47881374251147,44.0,0.0
86,61.88366172888128,52.0,58.0
87,61.8284551852854,10.0,47.0
88,61.48801483311079,54.0,5.0
89,61.938868272477166,61.0,64.0
90,61.91126500067922,5.0,49.0
91,61.50641701430941,68.0,12.0
92,62.02167808787099,70.0,73.0
93,61.994074816073045,5.0,54.0
94,61.54322137670667,72.0,16.0
95,62.058482450268244,69.0,77.0
96,61.98487372547373,12.0,63.0
97,61.51561810490873,67.0,6.0
98,62.076884631466875,74.0,79.0
99,62.03087917847031,7.0,60.0
100,61.543221376706676,73.0,14.0
101,62.08608572206619,71.0,80.0
102,62.003275906672364,,
