,price,bid_volume,offer_volume
0,149.52000427246094,0.0,0.0
1,149.32000732421875,0.0,0.0
2,149.52000427246094,0.0,0.0
3,149.52000427246094,0.0,0.0
4,149.52000427246094,0.0,0.0
5,149.52000427246094,0.0,0.0
6,149.52000427246094,0.0,0.0
7,149.52000427246094,0.0,0.0
8,149.52000427246094,0.0,0.0
9,149.52000427246094,0.0,0.0
10,149.52000427246094,0.0,0.0
11,149.52000427246094,0.0,0.0
12,149.52000427246094,0.0,0.0
13,149.52000427246094,0.0,0.0
14,149.52000427246094,0.0,0.0
15,149.52000427246094,0.0,0.0
16,149.52000427246094,0.0,0.0
17,149.52000427246094,0.0,0.0
18,149.52000427246094,0.0,0.0
19,149.52000427246094,0.0,0.0
20,149.52000427246094,0.0,0.0
21,149.52000427246094,0.0,0.0
22,149.52000427246094,0.0,0.0
23,149.52000427246094,0.0,0.0
24,149.52000427246094,0.0,0.0
25,149.52000427246094,0.0,0.0
26,149.52000427246094,0.0,0.0
27,149.52000427246094,0.0,0.0
28,149.52000427246094,0.0,0.0
29,149.52000427246094,0.0,0.0
30,149.52000427246094,0.0,0.0
31,149.52000427246094,0.0,0.0
32,149.52000427246094,0.0,0.0
33,149.52000427246094,0.0,0.0
34,149.52000427246094,0.0,0.0
35,149.52000427246094,0.0,0.0
36,149.52000427246094,0.0,0.0
37,149.52000427246094,0.0,0.0
38,149.52000427246094,0.0,0.0
39,149.52000427246094,0.0,0.0
40,149.52000427246094,0.0,0.0
41,149.52000427246094,0.0,0.0
42,149.52000427246094,0.0,0.0
43,149.52000427246094,0.0,0.0
44,149.52000427246094,0.0,0.0
45,149.52000427246094,0.0,0.0
46,149.52000427246094,0.0,0.0
47,149.52000427246094,0.0,0.0
48,149.52000427246094,0.0,0.0
49,149.52000427246094,0.0,0.0
50,149.52000427246094,0.0,0.0
51,149.52000427246094,0.0,0.0
52,149.52000427246094,0.0,0.0
53,149.52000427246094,0.0,0.0
54,149.52000427246094,0.0,0.0
55,149.52000427246094,0.0,0.0
56,149.52000427246094,0.0,0.0
57,149.52000427246094,0.0,0.0
58,149.52000427246094,0.0,0.0
59,149.52000427246094,0.0,0.0
60,149.52000427246094,0.0,0.0
61,149.52000427246094,0.0,0.0
62,149.52000427246094,0.0,0.0
63,149.52000427246094,0.0,0.0
64,149.52000427246094,0.0,0.0
65,149.52000427246094,0.0,0.0
66,149.52000427246094,0.0,0.0
67,149.52000427246094,0.0,0.0
68,149.52000427246094,0.0,0.0
69,149.52000427246094,0.0,0.0
70,149.52000427246094,0.0,0.0
71,149.52000427246094,0.0,0.0
72,149.52000427246094,0.0,0.0
73,149.52000427246094,0.0,0.0
74,149.52000427246094,0.0,0.0
75,149.52000427246094,0.0,0.0
76,149.52000427246094,0.0,0.0
77,149.52000427246094,0.0,0.0
78,149.52000427246094,0.0,0.0
79,149.52000427246094,0.0,0.0
80,149.52000427246094,0.0,0.0
81,149.52000427246094,0.0,0.0
82,149.52000427246094,0.0,0.0
83,149.52000427246094,0.0,0.0
84,149.52000427246094,0.0,0.0
85,149.52000427246094,0.0,0.0
86,149.52000427246094,0.0,0.0
87,149.52000427246094,0.0,0.0
88,149.52000427246094,0.0,0.0
89,149.52000427246094,0.0,0.0
90,149.52000427246094,0.0,0.0
91,149.52000427246094,0.0,0.0
92,149.52000427246094,0.0,0.0
93,149.52000427246094,0.0,0.0
94,149.52000427246094,0.0,0.0
95,149.52000427246094,0.0,0.0
96,149.52000427246094,0.0,0.0
97,149.52000427246094,0.0,0.0
98,149.52000427246094,0.0,0.0
99,149.52000427246094,0.0,0.0
100,149.52000427246094,0.0,0.0
101,149.52000427246094,0.0,0.0
102,149.52000427246094,,
